ID,Target
ID_qKnImsnH, nye nye me le eƒe eƒe me nae nu ne nye me hã wo 
ID_qKrVdXFz, nu 
ID_qLFhDyQS, eƒe eƒe gbe eye nye gbe kple eƒe gbe me be eƒe
ID_qLxMWTkM," ele be nye me la, esia asi le "
ID_qMotRxwC," esi le esi me la, be ame ene o elabe ame siwo l"
ID_qMuKusLt, nye be nye me le nye me be nye me be ame ame a
ID_qOKoIyyy, nye me o elabe ame aɖeke mele abe alesi ene o 
ID_qOoaaquW, enye be eƒe le eƒe eƒe agbe me le eƒe agbe me l
ID_qPNeKJcg, le eƒe eƒe gbe me la ne nye la amewo ƒe be nye
ID_qRGngzfd, na be nye la le eƒe eƒe gbe me be ne ame aɖe ame a
ID_qRldPqBh, ke hã nye be nye me hã wo me o 
ID_qSJkDyOr, ame siwo katã ƒe be le eƒe eƒe gbe la le eƒe 
ID_qSnuhrkt," ne ele la wɔ dɔ le esi menɔ me la, wo ha la "
ID_qTVPEIiy, ele be ame siwo le na ame siwo le woƒe agbe me le 
ID_qTwnrEHB, nye me be o ame 
ID_qUQGLFex, ebe nu o eye ame aɖe aɖe si woyi ɖe la ene o ey
ID_qVIsUeUU," le nye me la, ame eve siwo nɔ le nye me la ne wo"
ID_qWpNDbzX," be na be la, ame ɖe eƒe eƒe gbe la le eƒe eƒe gb"
ID_qXaIVFjF, na be la ame ƒe susu sia me le esi be la ne ame
ID_qYsgKmTO, la nɔ eƒe eƒe gbe megbe na be le eƒe eƒe gbe m
ID_qYwMDLDn, na be ame siwo katã va yi la dzi be la ne nye
ID_qavSaMAI, le esi me wonɔ esi wonɔ la yeƒe esi wonɔ esi menɔ
ID_qbtZjhuS," ne ne la, ame aɖeke o la, "
ID_qcBDSEXB, na sia ƒe agbalẽ la le eƒe me le eƒe eƒe agbale
ID_qcgTXcqD, la wɔ dɔ le esi menɔ me hafi 
ID_qcpJySnA, ke hã nye la va yi nye me o 
ID_qdQuwDVn, nye nye le esi nye me 
ID_qdvZkjut, nye nye me le esi nye me o 
ID_qhYBCAFm, na mi be la amewo ƒe be nye me ne ame o gake ame a
ID_qjczrlrV, ke ƒe nya la o eye be ame ame eve o 
ID_qjoTqjpB, nye nye me le eƒe eƒe me be wo eƒe agbe le dɔ wɔm
ID_qkXMdWpB," ele be eƒe gbe la, eƒe be nye eƒe gbe me be eƒe"
ID_qkoXZofe, nye me be ame ame siwo le eƒe me ɖe eƒe eƒe gb
ID_qkvJxFxY," ke esi wonɔ eƒe me la, be eƒe le esi me wole eƒ"
ID_qmKLHTri, 
ID_qnLNvWFx, nye o 
ID_qoNPpYUl, la nɔ eƒe eƒe agbe le esi me wole la wo ŋu wo ha 
ID_qoaoteSt, ele dɔ le esi me be ame ƒe ha la le eƒe eƒe gb
ID_qoclpNRS, le esi me wole la be me be ame o ame siwo ne l
ID_qpFfczDx, ame siwo va yi eƒe me le me la ne 
ID_qpmKJYYu," ele be le eƒe me la, ame eƒe le eƒe gbe la gbe ɖe"
ID_qpxJfXRL, ke hã nye me be wo be wo ame ame ne ame aɖeke 
ID_qpyJGUBP," nye nye me le abe ene la, ame ŋu ne nye be ame"
ID_qsJVSbyb, la le esi wole esi wole la gblɔ be be eƒe eƒe gb
ID_qsVgMqEs, ke hã nye be esia me wole wo wo 
ID_qtdHyQoi, le esi me wole la kpɔ le me be wo gbe la ne wo be
ID_quzzTtVH, le esi la wonɔ eƒe agbe le esi nye me be nye l
ID_qvYrwCvT, nye me le eƒe eƒe gbe me be nye gbe la ame ne ame a
ID_qxYbCszu," le na la, ame eve siwo nɔ le esi nye ŋu la, be w"
ID_qxwkjcKZ, nye kple nye me o 
ID_qzZSzQUZ, nye be nye kple le eƒe me nae 
ID_rARTrtzA, 
ID_rAvPzzmd, nye nye me le abe ene o 
ID_rBJacBWa, nye me be ame ame aɖeke ne mele o eye ame aɖeke 
ID_rBOrVEyA, na le eƒe eƒe me la ne nye be la amewo wɔ dɔ le
ID_rCDhdotE, nye le eƒe me la ne nye me be ame o be la ame o 
ID_rCgUgtDh, ne ame siwo katã le eƒe gbe la le eƒe gbe la gbe
ID_rFGfHABN," le esi me la, ame ha ƒe ha ƒe nya sia me le eƒ"
ID_rFJiFTEC, nye nye le eƒe me la le eƒe eƒe gbe me be eƒe eƒe
ID_rHIoWKNn, la ne si le me na wo la kpɔ o eye be la amewo ha
ID_rKaiSiBj, esia nye be nye le eƒe me la ne nye la le eƒe eƒe
ID_rLwfvpvr," ne ame siwo katã si va yi la o la, ekem ame "
ID_rLyLtYOd, le me la o eye be ame ame siwo ne la wɔ dɔ le eƒ
ID_rMQNNtEv, ke hã nye hã nye me le abe ame ene o 
ID_rNCQORzp," le ƒè sia me la, esi be le eƒe la, eƒe gbe la gbe"
ID_rNVjAAHD," le eƒe gbe la me la, be ame ame siwo ne la ame a"
ID_rPteIhCn," le eƒe eƒe gbe me la, ame sia gbe "
ID_rQYoVPsv, nye be nye me le eƒe me hafi wo 
ID_rQxiCyUt, esi menɔ esi menɔ esi wonɔ esi wonɔ esi wonɔ es
ID_rRAxBhAZ, ne nye be nye be nye le me na ame siwo katã le
ID_rSsWSPXg, la nye be be ame ame aɖeke ne nye o la mele o eye 
ID_rTosqpoy, la ame eve ƒe nya sia me ɖe eƒe eƒe agbe 
ID_rVVnRxfp," ke ƒe nya sia la, be la ne woaɖe wo le eƒe gbe me "
ID_rXBnRStb, nye nye me le eƒe me 
ID_rXLGVUQq, 
ID_rXiaMCvY, 
ID_rYMEBKVD, enye be eƒe le eƒe eƒe me le eƒe gbe me be eƒe
ID_rYycHYxv, ke hã nye be esia me wole 
ID_rZlSilll, la le eƒe eƒe gbe la gbe gbe gbe gbe gbe gbe ev
ID_raNHrXnp, le eƒe me la o eye be ame ƒe o gake woƒe me le l
ID_raXzGxJi, nye me o 
ID_rakXxaVD, nye kple nye me le eƒe me hafi wo 
ID_rbjtGZjD, nye be nye me le eƒe me o 
ID_rcGCizre, na be nye be nye kple le eƒe eƒe gbe me be ame 
ID_rcYfJwCH," ne la, be ame aɖe si le eƒe me le me hã me wole "
ID_rdRKMaEN, ame sia ɖe ame sia ɖe ɖe eƒe eƒe ŋu ene 
ID_rdcrnMLt," nye nye me le abe ene la, ame ame aɖeke o "
ID_rfHpyVXF," ke ƒe nya sia la me la, be ame woƒe me o gake "
ID_rfMpArdk, 
ID_rfTGLgXz, esia nye be nye be nye kple ame ame aɖe ne nye m
ID_rgRZEnPA, nye be nye me be ame ame aɖe si le la ne nye l
ID_rgVJDiQN, esia nye be nye le eƒe eƒe gbe me 
ID_rgdDRwxN, ke hã wogblɔ be be ame aɖe me la ƒe o 
ID_rhPHMgCk," ele esi be ene la, be ame yeƒe eƒe me o eya ha"
ID_rjvkDItg, le be nye me be ame aɖe si le nye me be la amew
ID_rkWIRHwC," nye me eye be ame ame aɖeke ne nye me o la, ame a"
ID_rkpnDJLX, ame siwo dze na la ame ƒe susu sia me le wo me o 
ID_rlvtWHKF, le la me hã va yi me 
ID_rmEYYnhR, 
ID_rnzarfEh, ke hã nye be la o gake esia wole la 
ID_rpFHblva, esi wonɔ esi wonɔ eƒe esi wonɔ esi wonɔ esi wol
ID_rpNODqTO, nye be nye me be eƒe eƒe gbe me ne nye me be ame
ID_rrWMHCIX, nye esi nye be nye la o gake be la mele menye o 
ID_rtxppvsM," le yaʋala dzi la, ekem be ame ƒe ha la le eƒe "
ID_rwzlrqMe, nye be ame aɖe si le nye me la amewo ƒe nya la 
ID_ryQpKdiZ, ke hã 
ID_rzaccETA," nye le esi nye me la, esia nye me be la ne nye m"
ID_rzuOMAPp, nye me be be nye me be ame ame aɖeke mele eme abe
ID_sBPDjGnf, la nye nye le eƒe eƒe nye me le eƒe gbe me 
ID_sBSuFizt, ame siwo katã wɔ dɔ le esi ŋu wole la ne wo sus
ID_sBbyKdVU, nye me le eƒe nu ɖeka me o 
ID_sBnQRmwm, eƒe eƒe agbe le eƒe gbe me la le eƒe agbe me 
ID_sCgcLIOn, 
ID_sDHRZzMV, le esi me wole abe ene o 
ID_sDUJnjAw, ame siwo katã le eme na wo le la o 
ID_sDkNKBFm," ele be na be la, ame ƒe ene la, be ame ƒe eƒe gb"
ID_sDtGdKvv, nye be nye le eƒe me le eƒe me hã me ne wole dɔ
ID_sDuwKLzO, gake ne nye be nye kple ame aɖe si wole la mel
ID_sFWAZYsS, nye nye 
ID_sGmuooFo, nye me o 
ID_sGudNOSP, le esi la ne la wɔ dɔ le esi wole la me wole b
ID_sHHiLxfU, nu si le o 
ID_sHuArqDs," le na la, ame siwo wole le la ŋu wole be eƒe gb"
ID_sIrmdQUS, na be le esi la wole be la wole eƒe be me be ame 
ID_sJuIcsyL, ke ƒe nya gbãtɔ la wɔ dɔ le esi 
ID_sKbxKhVk," na be nye le la, eƒe be nye eƒe gbe la ɖe eƒe gb"
ID_sMyTAvCT, esia tae ame siwo wɔ asi na be la ne wo le la a
ID_sNZUcIVm, ne nye me le me kpɔ o la to vovo na o 
ID_sTGxtWba, ame sia ame aɖeke mele eme o elabe ame bubu 
ID_sUZeotTS," ke hã la, be o be la ame o "
ID_sVZEvFhl, le eƒe eƒe me la le eƒe gbe me 
ID_sVrQeBdm, nye be ame ame siwo le nye me ɖe eƒe eƒe gbe m
ID_sVwAIyPk, la nye be nye kple le eƒe eƒe gbe me dɔ o 
ID_sWFoHOQH, ne nye me si le la ne nye la le la amewo wɔ dɔ le
ID_sZdVoqfZ," ke hã nye be ame aɖe me la, ame o "
ID_saXaxcoc," esi menɔ la kpɔ o la, ekem be wo o "
ID_samBFipy, na ne si le la la woyi ɖa yi la le me be eƒe eƒe
ID_sbUSXYml, enye be ame siwo le eƒe eƒe gbe la le eƒe gbe m
ID_sdTLuTJF, ke hã medi be la le eƒe gbe me 
ID_seHwMkOf, ke ne nye be ame si wole la mele abe ene o 
ID_sepnXGFx, menye o gake be ame o gake ame siwo wole la wɔ d
ID_shYuDTeK, ame sia ame siwo va yi 
ID_shaysuDI, nye me o eye be ame ame eve o 
ID_shsqKStE, nye kple le eƒe eƒe nye me be eƒe gbe la le eƒe
ID_siRQzJKk, ele dɔ wɔm be wo le eƒe me 
ID_sipexjrL, na wo le esi me ne wo be la amewo nɔ eƒe be la
ID_sjVgqVgY," na wo kple eƒe eƒe gbe la, eƒe be nye le eƒe eƒ"
ID_sjrdOomL, esia nye be eƒe me o 
ID_skTzMUyQ, ele be eƒe gbe la le eƒe gbe me be ame o 
ID_skoEEVjr, eye nye me hã 
ID_slUiggEX, nu ka ŋu ne nye le eƒe eƒe 
ID_slthvsRL," ke me la, ekem eƒe le eƒe gbe me "
ID_stAEnCoT, nu ka ŋu ne ame aɖeke mele eme kpɔ o 
ID_svyRHpSN," le na la, ame siwo le la wole la wole be la ne a"
ID_swriqiwr, esia nye nye kple me le eƒe me hafi wo ŋu wole 
ID_sxPJkwWx," na ame siwo ne ame aɖeke mele me o la, ekem ame a"
ID_szftfLzP, nye le esi nye me le esi nye be nye le eƒe me be
ID_tAZNyfMm, menye o be ame ame aɖeke o ke hã la wɔ dɔ le eƒe
ID_tBHROqfe, nye 
ID_tBkjsBYo, ke hã nye be nye be eƒe eƒe me le eƒe gbe me 
ID_tBohylao, be be o ame ŋu ame siwo ne la wɔ dɔ le esi la 
ID_tCrvoUAS, ke me ne wo ha la le eƒe me 
ID_tDBpaHXz, nye me le eƒe me 
ID_tEGsuAmr, ke esi wonɔ eƒe esi wonɔ esi wonɔ esi wole la 
ID_tESpOOil," Esi la, esi wonɔ esi wonɔ esi wonɔ la ene "
ID_tGBqiDgd, nye le eƒe nye me eye nye be eƒe me ne nye me 
ID_tJiJWWXl," le eƒe eƒe gbe la, eƒe gbe me "
ID_tJrugYKD, na la ƒe eve sia me le la le esi menɔ me ne wo b
ID_tKLNcXmb, ame siwo katã wɔ dɔ le esi me wole la wo ŋu 
ID_tODnTpWf, nye nye me le abe ene 
ID_tOekXRky, eyae le nye me esia me ɖe wo eƒe me ne wo gbe 
ID_tOgMDemv, esia nye nye kple le eƒe me nae la 
ID_tPIUrnEs, nye kple nye nye me eye nye be nye me be ame ame a
ID_tQCRNIxU, le esi me wole la be wo be ame ame aɖeke ne me
ID_tROwqXMF," nye me la, ame siwo nɔ le nye me be ame ŋu "
ID_tRPEEWjv, na be la ame yeƒe eƒe gbe la le esi menɔ me wole
ID_tThShlQE, nye kple nye nye me le eye nye be nye o gake m
ID_tTqAFWIV, esia nye ƒe nya la le eƒe agbe me le esi la ne w
ID_tVTmRUmn, nye nye me le eƒe me hafi amewo ƒe nya la 
ID_tXSdzsFD, nye me eye be ame ame aɖeke ne nye me be wo o 
ID_tYPyPzgI, nye kple nye me tɔ le me 
ID_tZpPzwpK," ke me ne mele o la, ekem be o "
ID_taQvCSCl, esi wogblɔ be be be ene la ye ƒe o la kpɔ le l
ID_teQhkCsa, na wo la o hã eye be ame ame aɖeke o gake ame 
ID_teYcubbf," nye le abe ene la, ame ne ame siwo ne la wɔ dɔ le"
ID_tfwgmjag, ke ne ame aɖe si va yi la o 
ID_thODNLkJ, ne ame siwo va yi la o 
ID_thYlixXK, ebe be nye le esi me wole la mele o la gake be w
ID_thddWIcr, la o eye be ame ame siwo wole la kpɔ o eye be ame
ID_thiBavod, nye me eye ame ame siwo ne aɖe le nye me ɖe wo
ID_tiYWkmAp, nye me o gake be ame aɖeke mele o eye be wo o 
ID_tiutlrpN," Ne la, ekem wo ha ene o "
ID_tjGiqSZq, nye nye me le eƒe me eye be nye be eƒe eƒe gbe m
ID_tjywEBgI, enye be ame siwo le ame siwo katã le eƒe eƒe 
ID_tmPnqQCM," Esi la, eƒe eƒe eƒe ene eye be eƒe me be eƒe me o "
ID_tnGrNOuF, na ame siwo ƒe na la wo wo susu ƒe susu siwo b
ID_tnalZkBy, nye me be ame si wole la mele abe alesi ene la o 
ID_tomJKPin, ne ame siwo katã le la le eƒe be me be ame la a
ID_tovUAEEE," ame siwo le na be le la, ame ŋu be ame siwo le"
ID_tpBnGCDD, ebe be nye me be ame aɖe ƒe o gake menya le dɔ
ID_tpEsRDoU, nye nye me le eƒe nye me be ame aɖeke ne nye o la 
ID_tpRnSvKm," eye ne be la, ame siwo katã le eƒe agbe me "
ID_tpWdmkCA," esi nye le esi nye me wonɔ esi wonɔ nye me la, b"
ID_tqPghZGv, le nu sia me 
ID_tqRrUDff, le eƒe nye me le eƒe me be eƒe gbe la le eƒe gb
ID_tqwMzxhp, esia nye me be ame o elabe ame siwo le la meny
ID_ttfSZgep, ebe eƒe agbalẽ sia la 
ID_ttnRjdtz," nye nye me be nye me be ame ame aɖeke o la, ame a"
ID_tvVpLlnY, nye be nye le nye me le me be nye la le eƒe eƒe
ID_tzWxBLNk," nye kple le la, nye eƒe nye me be nye kple le eƒe"
ID_uAONFhxR, ke hã mele abe ene o 
ID_uAliKlcd, ele be ame aɖe si le la wole la wɔ dɔ le esi me 
ID_uApwSHoJ, nu si le eƒe agbe me 
ID_uBVcapHc, nye le nye me be eƒe me ne nye me be ame ƒe o l
ID_uCTaUFfz, be ame o elabe ame siwo ne la wɔ dɔ le esi men
ID_uCYTgNWU, ame sia ame ŋu be ame si le eƒe le eƒe agbe me le
ID_uCskMJuE, le eƒe me la mele abe ene o 
ID_uEgEmvuT, le eƒe gbe la me hafi 
ID_uHYTYVSD, nye le esia me nye me be ame tɔ ƒe me le eƒe eƒe 
ID_uJgkrHlR, eƒe eƒe gbe kple eƒe le esi me 
ID_uJmfnxvK, ke dzi be la ne nye la amewo ƒe be nye me ne a
ID_uJwhOgjI," Esi la, "
ID_uKbqnhxt, na be nye le esi me be nye kple o la ame ame a
ID_uNCgxBpw," le esi me la, be ene be ame ƒe ha la le eƒe me le"
ID_uOXhcjnW, ele be be ame aɖe le eƒe eƒe gbe me le eƒe gbe m
ID_uOgSrvpJ, na ame siwo katã be wo eƒe susu be nye me le eƒ
ID_uPHekJCO, la nya ha la le abe ene o eye be ame ame siwo l
ID_uRpUZoEn," esia la, edze be nu sia "
ID_uRvYBrEh, gake nye me be ame si ame aɖeke mele eme menye 
ID_uSwwguGe, esi wonɔ esi wonɔ la esi wonɔ esi wonɔ esi wonɔ
ID_uTjWYojs, ame aɖewo li 
ID_uUJxGStk, esia nye be nye me be ame ame eve o gake 
ID_uUnektqu, nye nye le eƒe me be nye eƒe gbe la le eƒe eƒe
ID_uWfWBOzZ," le la, nye be nye me be ame aɖe ƒe susu sia me l"
ID_uYtmnlBe," ke hã nye me la, be wo "
ID_uZAdUhpk, esia nye me be esia ƒe nya la le eƒe eƒe agbale
ID_uaIqNCPE, gake nye nye me le esi nye nye me be nye eƒe m
ID_uatPDXYw," ne na be la, be ame ame aɖeke mele me ne la wɔ "
ID_ubHfiruq, 
ID_ubjBBWSf, nye nye me esia va yi la me o 
ID_ucJqphQw, le esi la wonɔ eƒe esi wonɔ esi wonɔ esi wonɔ esi 
ID_ucUAuBCL, nye be be ame si wole la wole la wɔ dɔ le esi la 
ID_ucZPpWca, la le esi me wole ɖe eƒe eƒe me ɖe eƒe gbe la m
ID_udSyRmIm, nu ka ne mele eƒe agbe le eƒe agbe me 
ID_udegbtMA, ke hã nye be be ame aɖe me ne la ame o 
ID_udfqSuTL, nye nye me le eƒe me 
ID_ueJPTQfs, esi be la ne nye la amewo ƒe be la amewo wɔ dɔ le
ID_ueVIOHNH, ebe nye be nye gbe la le eƒe gbe 
ID_uefezjAQ, nye me o gake be la mele o gake eƒe be ame ame a
ID_ufdlFdBj, esia nye nye le eƒe nye me 
ID_ufpoBZks, la nɔ eye nye nye me be eƒe me be wo o gake eƒe 
ID_uhXWyoHH," ele be le eƒe me la, be ame ame siwo va yi la le"
ID_uiQimbgd, nye me 
ID_uifbuCiI, nye kple nye me le eƒe me nae 
ID_ujQdKRWC, ele be nye be me be ame ame aɖeke ne nye me be
ID_ujSpVhcu," le esi me la, wonɔ eƒe ene la, be eƒe me o gake"
ID_ukQHYZIH, menye o be ame ame aɖeke ne tɔ ƒe nya la 
ID_ukSoaoWK, la gblɔ na be wo eƒe eƒe gbe 
ID_unBEhZWG, eƒe eƒe agbe le esi me wonɔ esi wonɔ 
ID_unEDVXyQ, na be ame eve aɖe si va yi la me o 
ID_uoQarhzk, gake nye be nye kple ame eve si nye be ame aɖe
ID_uobEHmDB, na wo o 
ID_upEungVy, nye nye me le eƒe me 
ID_uqXrYsNA," le esi me la, ame ƒe o elabe ame ha "
ID_usRDEgmQ, la ame aɖeke ne nye o ame hã 
ID_usSuFoGa," esia nye le eƒe me la, eƒe ŋu hafi wo "
ID_uscQfJHz, ke esi wonɔ la wonɔ esi wonɔ esi wonɔ esi wonɔ la 
ID_ushGoydb, esia nye le nye me be ame tɔ ƒe me le eƒe me hafi 
ID_uuMoEgjV, ebe eƒe esi wonɔ esi menɔ la mele dzi nae o 
ID_uubZmbgT, nye kple nye nye me le eƒe me hafi ne nye me 
ID_uucYbSiD," ne na la, be ame siwo wole la nɔ la ne nye la a"
ID_uucwECrF," le na la hã la, be ame siwo wole la wɔ dɔ le es"
ID_uumoVCvV, enye eye wole be nye me be ame ƒe gbe me le eƒ
ID_uusmXPlr, nye kple le nye me eye nye be nye la le eƒe eƒe
ID_uuxVMwSY, nye me be ame aɖe si le nye la le eƒe gbe me be
ID_uvxAHXBC, nye me be nye me be ame sia ame aɖeke o 
ID_uykpwNnf," ne ne la, be ame aɖeke mele o la, ame aɖeke mele"
ID_vAlKoNCz, gake nye me le eƒe me be ame bubu o 
ID_vAoVXmmG, nye be nye le nye me be nye me hã eƒe me ne 
ID_vBLRccwm, ame sia ame aɖeke o 
ID_vBkfGvRL, o 
ID_vCbTZJHg, ele be ame siwo va yi la le eƒe eƒe gbe me be eƒe
ID_vDStRbhb, na ame siwo va yi la eƒe me be wo le eƒe eƒe gb
ID_vDYxmHEf, ele be nye me be ame aɖe le nye me be nye kple le
ID_vDslDVrG, nye nye me o 
ID_vEIyNiZn, la ame eve ko 
ID_vFYiOatf, akpe sia ɖe edzi be yeƒe yeƒe la 
ID_vGAbzIaw, na be ame siwo le la ame ƒe agbalẽ siwo le la ne
ID_vHnDZHba, nye nye me le eƒe me 
ID_vHuMNflZ, la o elabe ame aɖeke mele abe ene o eye be ame
ID_vIXiuwBF, ebe woƒe woƒe nya la ɖe ɖe go o gake ame bubuwo k
ID_vIrPZKiD, na ame siwo le la wole la wole be la amewo be a
ID_vLcvJatf, esia nye le esi wole me be wole la ne nye ƒe susu
ID_vMOzaYNK, ame aɖeke mele eme be ame bubu o 
ID_vMXVPOlI, nye nye me 
ID_vMuvQmae, ke me wole eƒe wo gbe me 
ID_vMwFctuj, la mele abe ene o 
ID_vMybXkUl, ke hã nye be nye be ame ame ame aɖeke o 
ID_vOtcscdi," le suku la, ame siwo nɔ le me la ne nye be la a"
ID_vOvMwOij," le eƒe gbe la, evelia ƒe nye me be la ne nye me"
ID_vOvONYev, nye ene o eye be la be ame o elabe ame siwo wol
ID_vPYoqTTC, nye be nye le eƒe me eye be nye me be ame o gake
ID_vPeGVPND, nye kple o eƒe eƒe me nae wo le eƒe me 
ID_vSEKKbov, la nɔ eƒe eƒe agbe le eƒe agbe me 
ID_vTSFQWKZ, ke hã nye be nye me be woaɖe eƒe me 
ID_vTgBDVoX, nye nye me le esi nye me be nye be eƒe eƒe gbe m
ID_vUOHTrqE, enye be nye le eƒe eƒe gbe me eye be nye gbe la a
ID_vUWiBLPk, nye me le eƒe me be ame o gake ame aɖe o 
ID_vVgUFkAy, 
ID_vZTetdRB, 
ID_vZmmnYJG, ne ame siwo nɔ la mele abe ene o la ke ƒe nya l
ID_vaOdvXli, esia wɔ be nu sia ame aɖe be ha la 
ID_vadvnTns," esi esi wonɔ esi wonɔ esi wonɔ la, eƒe esi wonɔ"
ID_vcGHHfzw, nye be nye kple le eƒe eƒe gbe me hafi 
ID_vcIFtenF, na na be ame ƒe yaʋala ƒe agbalẽ la le esi amew
ID_vcRWHUuz," gake gake le eƒe eƒe gbe me la, ekem wole eƒe b"
ID_vdRHYXss, nye kple nye me eye ame ame aɖeke ne nye o la 
ID_vetzBkWj, le esi me wole la be ame eve ƒe nya sia me be w
ID_vgJQRWRK," ke hã be la, be ame ame aɖeke o elabe ame aɖeke "
ID_vhLwpreV, nu ka ne 
ID_vhbVqxRf, eye nye nye me le eƒe me nae 
ID_vheBVQrW," le esi me la, wonɔ eƒe le esi nye be la le eƒe"
ID_vhlmpCoB," nye menya be nye me le abe ene la, ame ame aɖek"
ID_vhvUzZHD, le me la o eye be ame ƒe o gake la to vovo na 
ID_vjRuMhCB," ne nye le eƒe eƒe gbe me la, be nye gbe la amew"
ID_vjfwolVT, gake esi menɔ nye me be nye be la amewo ƒe be ame
ID_vkAZIzpu," le na be me la, ame ƒe woƒe le eƒe eƒe gbe me ɖe"
ID_vkYFeRZQ," le eƒe gbe megbe la, be ele be me le eƒe eƒe gb"
ID_vladEeIk, ke me wonɔ eƒe esi me wonɔ 
ID_vmZTHtVA, na wo ame ƒe susu le me o 
ID_votLzsSf, ke hã nye 
ID_vpHwCSLc, la mele abe ene o 
ID_vpdHebYk, ame siwo katã le eme la le wo me o 
ID_vqRpjHyv, nye kple nye le esi nye me be nye me be o gake
ID_vrpKafGs, nye kple ame eve siwo le nye me be la ame o gake
ID_vsOoFEml, ke hã nye be nye be nye me be eƒe gbe me ne a
ID_vtqDvMsE," nye nye me o la, ame ame aɖeke ne o eye be ame o "
ID_vvqpccxB," na ame siwo le la, ame siwo ne siwo va yi la wo "
ID_vwYCQcJZ," le esi wonɔ eƒe me la, be nye be la amewo ƒe b"
ID_vxzpwViA," le esi nye me la, be nye be le eƒe eƒe gbe me b"
ID_vyJcgcBM," esi menɔ esi menɔ esi menɔ me o la, eƒe o gake"
ID_vzOINvCG, ele be eƒe me ɖe eƒe me ɖe eƒe eƒe gbe me 
ID_wAcaCYNy," le me la o la, ekem ame ƒe ha eve sia me le me o "
ID_wAmNdiPV, le eƒe me la o eye be ame ame aɖeke o 
ID_wBtOtfCf, na be la ame ƒe susu siwo le nye me be la amew
ID_wCUSzmmB, nye nye me be nye me be ame ame aɖeke ne nye m
ID_wCdnRcoE, nye o hã nye 
ID_wDFOozpf, nye me ne nye me le wo nu sia gbe 
ID_wDgHayGq," ke esi wonɔ eƒe esi wonɔ esi wonɔ eƒe me la, be"
ID_wEiVWZNz," ne ame siwo le la ame aɖe si va yi me la, ame a"
ID_wFeuGDqZ, na ame siwo katã le eƒe eƒe gbe me be nye gbe
ID_wGJyHWqJ," le eƒe gbe me la, be ame aɖe me le eƒe me be a"
ID_wHqYYnYT, esi menɔ eƒe dzi nae 
ID_wJbyXjuJ," nye be nye me le me la, ame aɖeke mele abe alesi"
ID_wJujZuRr, nu si le o 
ID_wKegkKLB, ele be nye me be ame aɖeke mele o abe ene 
ID_wMKkGsMA, na ame siwo le la ne nye me be la ame o be ame o 
ID_wMYQckKM, enye be nye le eƒe me be nye me hã le eƒe agb
ID_wMmPVfhd, kple o 
ID_wNbeVKmI, nye kple o 
ID_wNyJmWvS," ame sia ame siwo katã be be ame ene ƒe o la, "
ID_wOuWFArV," le esi nye me la, be ame ame aɖe si wole la le"
ID_wRFyKSTA, nye kple le eƒe eƒe me le eƒe gbe me o 
ID_wTEPtQLp, le esi me wonɔ eƒe le esi nye me be la le eƒe eƒ
ID_wVgDHyTT, nye be nye le eƒe agbe me le eƒe agbe me le eƒe 
ID_wVxOLpMM, le eƒe esi nye me le me la ne wo wo ŋutɔ 
ID_wXIaEMNT, la wɔ dɔ na le esi be la ne nye hã va asi ɖe eƒe
ID_wXpQPjrR," nye me le eƒe me ne nye me hã la, be ame o be"
ID_wYjhRTEx, ne ame siwo katã ƒe be le eƒe eƒe gbe la ɖe eƒe
ID_waSkrFoW, nye be nye me le eƒe me be ame o 
ID_wbgoPOpK, ebe esia ƒe nya la le eƒe agbe me le esi la meny
ID_wfUouiCw," esia nye me la, eƒe le eƒe eƒe gbe me be eƒe gb"
ID_whbVJodY," le esi la, esia mele la kpɔ le esi menɔ me la, b"
ID_wiDRVWEO, la ne mele o abe ene 
ID_wiexWbUA, nye nye kple nye me le eƒe me be ame sia ame o 
ID_wjpftwrD," le esi la, nye be nye le nye me be eƒe gbe la le"
ID_wkCSyUuU, ele be ame siwo le me na la amewo ƒe be nye me o
ID_wkHmMdKB," na be le esi la, be ame yeƒe le eƒe me la ne ny"
ID_wkQdYJOp, gake nye kple wo le 
ID_wkuwemnM," ke hã nye me la, be ame ame o "
ID_wkzoeRWT, nye be nye me o gake be la mele esi menye o gak
ID_wlgtheYt, esi nye le nye me be nye me be eƒe gbe la le eƒe
ID_wmCsxmHL, eye nye be ame siwo katã le eƒe eƒe gbe la ɖe
ID_woYVXpPs, nye me o 
ID_wqKXqbtM, esi menɔ la mele dzi be wo la ne ye la nɔ eƒe be
ID_wqTvbBqe, gake ne le eƒe la le eƒe gbe la gbe gbe gbe gbe
ID_wqdhVfcN, nye me be nye me be ame ame aɖeke ne va yi eƒe m
ID_wqdmkhXf, nye be nye le me la mele abe ene o 
ID_wqjwcPRc, enye eye ame ame siwo nɔ le eƒe me na wo le eƒe 
ID_wrrDFaiq, nye nye me le esi nye me be nye kple nye me be
ID_wsiLDtMH," esi esi me wole ɖe edzi la, esia eƒe eƒe be me ne"
ID_wtxpAiMf, ame siwo katã le na la le eƒe eƒe gbe me be ne a
ID_wvfaAHFN," ne ne la, be ame siwo va yi la le la amewo wɔ b"
ID_wvpgMqUX, be o elabe la ame ame siwo to le eƒe eƒe be me na
ID_wwWhWYSi," le la, esia nye me be nye me be ame ƒe o "
ID_wwyNCHRb, menye be nye o be ame ame aɖeke mele ƒe nya si
